system:index,chirps_precip_mm,date,doy,month,year,.geo
20090803,0.0,2009-08-03 00:00:00,215,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090804,0.0,2009-08-04 00:00:00,216,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090805,1.0520051297755435,2009-08-05 00:00:00,217,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090806,1.2717461539019503,2009-08-06 00:00:00,218,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090807,12.235965364263768,2009-08-07 00:00:00,219,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090808,0.0232729404226414,2009-08-08 00:00:00,220,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090809,3.489402198209373,2009-08-09 00:00:00,221,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090810,4.532880270805367,2009-08-10 00:00:00,222,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090811,0.0,2009-08-11 00:00:00,223,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090812,3.6099169278303136,2009-08-12 00:00:00,224,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090813,6.807557778839484,2009-08-13 00:00:00,225,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090814,3.7673344723952105,2009-08-14 00:00:00,226,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090815,2.9847966931723606,2009-08-15 00:00:00,227,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090816,5.870765295292179,2009-08-16 00:00:00,228,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090817,14.768323236319612,2009-08-17 00:00:00,229,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090818,4.175175713175342,2009-08-18 00:00:00,230,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090819,4.605700904129659,2009-08-19 00:00:00,231,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090820,9.89050468895006,2009-08-20 00:00:00,232,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090821,0.0209454226784901,2009-08-21 00:00:00,233,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090822,2.215691208303243,2009-08-22 00:00:00,234,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090823,6.670047952725919,2009-08-23 00:00:00,235,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090824,0.0,2009-08-24 00:00:00,236,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090825,0.0419705632565797,2009-08-25 00:00:00,237,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090826,0.0,2009-08-26 00:00:00,238,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090827,11.7035706011073,2009-08-27 00:00:00,239,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090828,3.781613572452175,2009-08-28 00:00:00,240,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090829,0.0,2009-08-29 00:00:00,241,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090830,8.719671940083526,2009-08-30 00:00:00,242,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090831,0.0,2009-08-31 00:00:00,243,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090901,2.199259463100062,2009-09-01 00:00:00,244,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090902,0.0,2009-09-02 00:00:00,245,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090903,0.0389479033363327,2009-09-03 00:00:00,246,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090904,2.962474180815128,2009-09-04 00:00:00,247,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090905,7.659595896176953,2009-09-05 00:00:00,248,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090906,17.376665723428506,2009-09-06 00:00:00,249,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090907,0.916708314666454,2009-09-07 00:00:00,250,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090908,6.8635525958751,2009-09-08 00:00:00,251,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090909,4.884968301728543,2009-09-09 00:00:00,252,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090910,0.957112988202162,2009-09-10 00:00:00,253,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090911,0.3812666678740141,2009-09-11 00:00:00,254,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090912,5.413288600236962,2009-09-12 00:00:00,255,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090913,4.867113425813872,2009-09-13 00:00:00,256,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090914,19.23098890958595,2009-09-14 00:00:00,257,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090915,0.0,2009-09-15 00:00:00,258,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090916,0.4686442275301601,2009-09-16 00:00:00,259,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090917,9.712113803039149,2009-09-17 00:00:00,260,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090918,0.0,2009-09-18 00:00:00,261,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090919,5.054302487237521,2009-09-19 00:00:00,262,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090920,2.701567082007811,2009-09-20 00:00:00,263,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090921,12.380637301651102,2009-09-21 00:00:00,264,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090922,17.378016196116317,2009-09-22 00:00:00,265,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090923,5.776676270098268,2009-09-23 00:00:00,266,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090924,0.0,2009-09-24 00:00:00,267,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090925,10.22103651148473,2009-09-25 00:00:00,268,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090926,1.8469038297645437,2009-09-26 00:00:00,269,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090927,0.0,2009-09-27 00:00:00,270,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090928,11.703317517615355,2009-09-28 00:00:00,271,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090929,17.7229881008832,2009-09-29 00:00:00,272,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090930,0.0,2009-09-30 00:00:00,273,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091001,0.0,2009-10-01 00:00:00,274,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091002,1.2071307843695056,2009-10-02 00:00:00,275,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091003,0.0,2009-10-03 00:00:00,276,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091004,0.0,2009-10-04 00:00:00,277,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091005,0.0,2009-10-05 00:00:00,278,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091006,0.0,2009-10-06 00:00:00,279,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091007,0.0,2009-10-07 00:00:00,280,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091008,0.0,2009-10-08 00:00:00,281,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091009,4.406227775956917,2009-10-09 00:00:00,282,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091010,18.509317831708167,2009-10-10 00:00:00,283,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091011,9.72180337777202,2009-10-11 00:00:00,284,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091012,9.343382135196372,2009-10-12 00:00:00,285,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091013,0.0,2009-10-13 00:00:00,286,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091014,0.3414978101693172,2009-10-14 00:00:00,287,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091015,0.939272530866808,2009-10-15 00:00:00,288,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091016,0.0,2009-10-16 00:00:00,289,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091017,0.869163015818642,2009-10-17 00:00:00,290,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091018,0.0,2009-10-18 00:00:00,291,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091019,0.0,2009-10-19 00:00:00,292,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091020,0.0,2009-10-20 00:00:00,293,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091021,0.0,2009-10-21 00:00:00,294,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091022,0.0,2009-10-22 00:00:00,295,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091023,0.0,2009-10-23 00:00:00,296,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091024,0.0357700552361301,2009-10-24 00:00:00,297,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091025,6.318898691511124,2009-10-25 00:00:00,298,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091026,0.0,2009-10-26 00:00:00,299,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091027,0.055113790989637,2009-10-27 00:00:00,300,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091028,14.883550111219543,2009-10-28 00:00:00,301,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091029,0.1678449794551141,2009-10-29 00:00:00,302,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091030,0.0,2009-10-30 00:00:00,303,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091031,4.278458421044954,2009-10-31 00:00:00,304,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091101,7.841176096084261,2009-11-01 00:00:00,305,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091102,3.665675556258845,2009-11-02 00:00:00,306,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091103,7.841176096084261,2009-11-03 00:00:00,307,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091104,7.224202261667584,2009-11-04 00:00:00,308,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091105,30.03540585163089,2009-11-05 00:00:00,309,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091106,1.4418379065055462,2009-11-06 00:00:00,310,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091107,36.39834093399032,2009-11-07 00:00:00,311,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091108,0.0,2009-11-08 00:00:00,312,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091109,0.0,2009-11-09 00:00:00,313,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091110,0.0,2009-11-10 00:00:00,314,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091111,0.0,2009-11-11 00:00:00,315,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091112,0.0750371069386266,2009-11-12 00:00:00,316,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091113,0.0,2009-11-13 00:00:00,317,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091114,0.0,2009-11-14 00:00:00,318,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091115,0.0,2009-11-15 00:00:00,319,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091116,0.0,2009-11-16 00:00:00,320,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091117,0.0,2009-11-17 00:00:00,321,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091118,0.0,2009-11-18 00:00:00,322,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091119,0.0,2009-11-19 00:00:00,323,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091120,0.0,2009-11-20 00:00:00,324,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091121,0.0,2009-11-21 00:00:00,325,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091122,0.0,2009-11-22 00:00:00,326,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091123,0.0,2009-11-23 00:00:00,327,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091124,0.0,2009-11-24 00:00:00,328,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091125,0.0,2009-11-25 00:00:00,329,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091126,0.0,2009-11-26 00:00:00,330,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091127,0.0,2009-11-27 00:00:00,331,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091128,1.2185816339467062,2009-11-28 00:00:00,332,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091129,3.715383868984452,2009-11-29 00:00:00,333,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091130,0.0,2009-11-30 00:00:00,334,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091201,0.0,2009-12-01 00:00:00,335,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091202,0.0,2009-12-02 00:00:00,336,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091203,0.0,2009-12-03 00:00:00,337,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091204,0.0,2009-12-04 00:00:00,338,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091205,0.0,2009-12-05 00:00:00,339,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091206,0.0,2009-12-06 00:00:00,340,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091207,0.0,2009-12-07 00:00:00,341,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091208,0.0,2009-12-08 00:00:00,342,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091209,0.0,2009-12-09 00:00:00,343,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091210,0.0,2009-12-10 00:00:00,344,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091211,0.0,2009-12-11 00:00:00,345,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091212,0.0,2009-12-12 00:00:00,346,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091213,0.0,2009-12-13 00:00:00,347,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091214,0.0,2009-12-14 00:00:00,348,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091215,0.0,2009-12-15 00:00:00,349,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091216,0.0,2009-12-16 00:00:00,350,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091217,0.0,2009-12-17 00:00:00,351,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091218,0.0,2009-12-18 00:00:00,352,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091219,9.085446748470032,2009-12-19 00:00:00,353,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091220,29.11786672118696,2009-12-20 00:00:00,354,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091221,0.6558474283142809,2009-12-21 00:00:00,355,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091222,0.0,2009-12-22 00:00:00,356,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091223,0.0,2009-12-23 00:00:00,357,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091224,0.0,2009-12-24 00:00:00,358,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091225,0.0,2009-12-25 00:00:00,359,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091226,0.0,2009-12-26 00:00:00,360,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091227,0.0,2009-12-27 00:00:00,361,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091228,0.0,2009-12-28 00:00:00,362,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091229,0.0,2009-12-29 00:00:00,363,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091230,0.0,2009-12-30 00:00:00,364,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091231,0.0,2009-12-31 00:00:00,365,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100101,0.0,2010-01-01 00:00:00,1,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100102,0.0,2010-01-02 00:00:00,2,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100103,0.0,2010-01-03 00:00:00,3,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100104,2.0321495507968064,2010-01-04 00:00:00,4,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100105,0.0,2010-01-05 00:00:00,5,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100106,0.0,2010-01-06 00:00:00,6,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100107,0.0,2010-01-07 00:00:00,7,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100108,0.8768676816332032,2010-01-08 00:00:00,8,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100109,0.0,2010-01-09 00:00:00,9,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100110,0.0,2010-01-10 00:00:00,10,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100111,0.0,2010-01-11 00:00:00,11,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100112,0.0,2010-01-12 00:00:00,12,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100113,0.0,2010-01-13 00:00:00,13,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100114,0.0,2010-01-14 00:00:00,14,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100115,0.0,2010-01-15 00:00:00,15,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100116,0.0,2010-01-16 00:00:00,16,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100117,0.0,2010-01-17 00:00:00,17,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100118,0.0,2010-01-18 00:00:00,18,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100119,0.0,2010-01-19 00:00:00,19,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100120,0.0,2010-01-20 00:00:00,20,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100121,0.0,2010-01-21 00:00:00,21,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100122,0.0,2010-01-22 00:00:00,22,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100123,0.0,2010-01-23 00:00:00,23,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100124,0.0,2010-01-24 00:00:00,24,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100125,0.0,2010-01-25 00:00:00,25,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100126,0.0,2010-01-26 00:00:00,26,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100127,0.0,2010-01-27 00:00:00,27,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100128,0.0,2010-01-28 00:00:00,28,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100129,0.0,2010-01-29 00:00:00,29,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100130,1.34165255751235,2010-01-30 00:00:00,30,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100131,1.4761184469666466,2010-01-31 00:00:00,31,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100201,4.927184874354248,2010-02-01 00:00:00,32,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100202,0.0,2010-02-02 00:00:00,33,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100203,0.0,2010-02-03 00:00:00,34,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100204,0.0,2010-02-04 00:00:00,35,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100205,0.0,2010-02-05 00:00:00,36,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100206,0.0,2010-02-06 00:00:00,37,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100207,0.0022882693174896,2010-02-07 00:00:00,38,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100208,0.0,2010-02-08 00:00:00,39,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100209,0.0,2010-02-09 00:00:00,40,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100210,0.0,2010-02-10 00:00:00,41,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211,0.0,2010-02-11 00:00:00,42,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212,0.0,2010-02-12 00:00:00,43,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213,1.7665085505560902,2010-02-13 00:00:00,44,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214,0.0,2010-02-14 00:00:00,45,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215,0.0054080276423895,2010-02-15 00:00:00,46,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216,4.7637858850385575,2010-02-16 00:00:00,47,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217,5.914119755029422,2010-02-17 00:00:00,48,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218,1.0337423489828597,2010-02-18 00:00:00,49,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219,1.0288654908707016,2010-02-19 00:00:00,50,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220,1.0288654908707016,2010-02-20 00:00:00,51,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221,0.0,2010-02-21 00:00:00,52,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222,2.027366491118803,2010-02-22 00:00:00,53,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223,0.0,2010-02-23 00:00:00,54,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224,0.8576748650445243,2010-02-24 00:00:00,55,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225,0.4073468126814583,2010-02-25 00:00:00,56,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226,0.0,2010-02-26 00:00:00,57,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227,0.0,2010-02-27 00:00:00,58,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228,0.0,2010-02-28 00:00:00,59,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301,0.0,2010-03-01 00:00:00,60,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302,0.0,2010-03-02 00:00:00,61,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303,0.0,2010-03-03 00:00:00,62,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304,21.292214059247584,2010-03-04 00:00:00,63,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305,1.0477768625736137,2010-03-05 00:00:00,64,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306,0.0,2010-03-06 00:00:00,65,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307,0.0,2010-03-07 00:00:00,66,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308,0.0,2010-03-08 00:00:00,67,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
